📡永久免费👉公告,#genre#
AA新闻,http://175.15.135.124:8888/udp/239.76.248.32:1234?$湖南电信备线1
BB新闻,http://175.15.135.124:8888/udp/239.76.248.33:1234?$湖南电信备线1
洞口综合,http://175.15.135.124:8888/udp/239.76.248.34:1234?$湖南电信备线1
湘乡新闻,http://175.15.135.124:8888/udp/239.76.248.37:1234?$湖南电信备线1
蓝山综合,http://175.15.135.124:8888/udp/239.76.248.38:1234?$湖南电信备线1
郴州公共,http://175.15.135.124:8888/udp/239.76.248.39:1234?$湖南电信备线1
永州新闻,http://175.15.135.124:8888/udp/239.76.248.57:1234?$湖南电信备线1

湖南都市,http://www.yao87.com:4022/udp/239.76.253.104:9000?$湖南长沙电信
湖南公共,http://www.yao87.com:4022/udp/239.76.253.109:9000?$湖南长沙电信
湖南经视,http://www.yao87.com:4022/udp/239.76.253.103:9000?$湖南长沙电信
湖南电影,http://www.yao87.com:4022/udp/239.76.253.106:9000?$湖南长沙电信
湖南电视剧,http://www.yao87.com:4022/udp/239.76.253.108:9000?$湖南长沙电信
湖南娱乐,http://www.yao87.com:4022/udp/239.76.253.105:9000?$湖南长沙电信
湖南国际,http://www.yao87.com:4022/udp/239.76.253.102:9000?$湖南长沙电信
长沙政法,http://www.yao87.com:4022/udp/239.76.253.122:9000?$湖南长沙电信
长沙新闻,http://www.yao87.com:4022/udp/239.76.253.121:9000?$湖南长沙电信
郴州综合,http://www.yao87.com:4022/udp/239.76.253.75:9000?$湖南长沙电信
桂东融媒,http://www.yao87.com:4022/udp/239.76.253.231:9000?$湖南长沙电信

📡广东专线👉电信,#genre#
广东卫视,http://www.nas147.myds.me:8888/udp/239.77.0.2:5146
广东卫视,http://www.nas147.myds.me:8888/udp/239.77.1.2:5146
广东珠江,http://www.nas147.myds.me:8888/udp/239.77.0.3:5146
广东珠江,http://www.nas147.myds.me:8888/udp/239.77.1.94:5146
广东新闻,http://www.nas147.myds.me:8888/udp/239.77.0.4:5146
广东民生,http://www.nas147.myds.me:8888/udp/239.77.0.5:5146
广东体育,http://www.nas147.myds.me:8888/udp/239.77.0.6:5146
广东体育,http://www.nas147.myds.me:8888/udp/239.77.1.97:5146
广东卫视高清,http://www.nas147.myds.me:8888/udp/239.77.1.19:5146
广东卫视高清,http://www.nas147.myds.me:8888/udp/239.77.1.152:5146
广东卫视高清,http://www.nas147.myds.me:8888/udp/239.77.0.84:5146
广东卫视超清,http://www.nas147.myds.me:8888/udp/239.77.0.166:5146
广东珠江高清,http://www.nas147.myds.me:8888/udp/239.77.0.1:5146
广东珠江超清,http://www.nas147.myds.me:8888/udp/239.77.0.114:5146
广东新闻高清,http://www.nas147.myds.me:8888/udp/239.77.0.173:5146
广东民生高清,http://www.nas147.myds.me:8888/udp/239.77.0.225:5146
广东体育高清,http://www.nas147.myds.me:8888/udp/239.77.0.112:5146
广东体育超清,http://www.nas147.myds.me:8888/udp/239.77.0.168:5146
经济科教高清,http://www.nas147.myds.me:8888/udp/239.77.0.85:5146
经济科教超清,http://www.nas147.myds.me:8888/udp/239.77.0.167:5146
大湾区卫视高清,http://www.nas147.myds.me:8888/udp/239.77.0.215:5146
广东影视高清,http://www.nas147.myds.me:8888/udp/239.77.0.217:5146
南国都市4K,http://www.nas147.myds.me:8888/udp/239.253.43.99:5146
广东少儿高清,http://www.nas147.myds.me:8888/udp/239.77.0.250:5146
广东国际,http://www.nas147.myds.me:8888/udp/239.77.0.7:5146
经济科教,http://www.nas147.myds.me:8888/udp/239.77.0.8:5146
大湾区卫视,http://www.nas147.myds.me:8888/udp/239.77.0.9:5146
大湾区卫视,http://www.nas147.myds.me:8888/udp/239.77.1.12:5146
广东影视,http://www.nas147.myds.me:8888/udp/239.77.0.11:5146
广东少儿,http://www.nas147.myds.me:8888/udp/239.77.0.12:5146
湛江新闻综合,http://www.nas147.myds.me:8888/udp/239.77.0.120:5146
湛江新闻综合高清,http://www.nas147.myds.me:8888/udp/239.77.0.141:5146
湛江公共,http://www.nas147.myds.me:8888/udp/239.77.0.121:5146
湛江公共高清,http://www.nas147.myds.me:8888/udp/239.77.0.140:5146
揭阳综合,http://www.nas147.myds.me:8888/udp/239.77.0.157:5146
揭阳综合高清,http://www.nas147.myds.me:8888/udp/239.77.0.229:5146
揭阳生活,http://www.nas147.myds.me:8888/udp/239.77.0.158:5146
揭阳生活高清,http://www.nas147.myds.me:8888/udp/239.77.0.251:5146
汕尾新闻综合,http://www.nas147.myds.me:8888/udp/239.77.1.189:5146
汕尾新闻综合高清,http://www.nas147.myds.me:8888/udp/239.77.0.25:5146
汕尾文化生活,http://www.nas147.myds.me:8888/udp/239.77.1.190:5146
汕尾文化生活高清,http://www.nas147.myds.me:8888/udp/239.77.0.187:5146
江门综合,http://www.nas147.myds.me:8888/udp/239.77.0.195:5146
江门综合高清,http://www.nas147.myds.me:8888/udp/239.77.0.201:5146
江门侨乡生活,http://www.nas147.myds.me:8888/udp/239.77.0.196:5146
江门侨乡生活高清,http://www.nas147.myds.me:8888/udp/239.77.0.202:5146
江门教育,http://www.nas147.myds.me:8888/udp/239.77.0.197:5146
江门教育高清,http://www.nas147.myds.me:8888/udp/239.77.0.203:5146
HZTV-1,http://www.nas147.myds.me:8888/udp/239.77.0.247:5146
HZTV-1,http://www.nas147.myds.me:8888/udp/239.77.1.154:5146
HZTV-1高清,http://www.nas147.myds.me:8888/udp/239.77.1.232:5146
HZTV-2,http://www.nas147.myds.me:8888/udp/239.77.0.248:5146
珠海-1,http://www.nas147.myds.me:8888/udp/239.77.1.230:5146
珠海-1高清,http://www.nas147.myds.me:8888/udp/239.77.0.155:5146
珠海-2,http://www.nas147.myds.me:8888/udp/239.77.1.231:5146
珠海-2高清,http://www.nas147.myds.me:8888/udp/239.77.0.154:5146
肇庆综合,http://www.nas147.myds.me:8888/udp/239.253.43.3:5146
肇庆综合高清,http://www.nas147.myds.me:8888/udp/239.253.43.1:5146
肇庆生活服务,http://www.nas147.myds.me:8888/udp/239.253.43.4:5146
肇庆生活服务高清,http://www.nas147.myds.me:8888/udp/239.253.43.2:5146
河源综合,http://www.nas147.myds.me:8888/udp/239.253.43.215:5146
河源综合高清,http://www.nas147.myds.me:8888/udp/239.253.43.213:5146
河源公共,http://www.nas147.myds.me:8888/udp/239.253.43.216:5146
河源公共高清,http://www.nas147.myds.me:8888/udp/239.253.43.214:5146
清远新闻综合,http://www.nas147.myds.me:8888/udp/239.253.43.31:5146
清远新闻综合高清,http://www.nas147.myds.me:8888/udp/239.253.43.33:5146
清远文旅生活,http://www.nas147.myds.me:8888/udp/239.253.43.32:5146
清远文旅生活,http://www.nas147.myds.me:8888/udp/239.77.0.241:5146
清远文旅生活高清,http://www.nas147.myds.me:8888/udp/239.253.43.34:5146
云浮综合,http://www.nas147.myds.me:8888/udp/239.253.43.195:5146
云浮综合高清,http://www.nas147.myds.me:8888/udp/239.77.0.253:5146
云浮文旅,http://www.nas147.myds.me:8888/udp/239.253.43.194:5146
云浮文旅高清,http://www.nas147.myds.me:8888/udp/239.77.0.254:5146
茂名综合,http://www.nas147.myds.me:8888/udp/239.77.0.204:5146
茂名综合高清,http://www.nas147.myds.me:8888/udp/239.77.0.206:5146
茂名公共,http://www.nas147.myds.me:8888/udp/239.77.0.205:5146
茂名公共高清,http://www.nas147.myds.me:8888/udp/239.77.0.207:5146
汕头综合,http://www.nas147.myds.me:8888/udp/239.253.43.30:5146
汕头综合高清,http://www.nas147.myds.me:8888/udp/239.77.1.130:5146
汕头综合高清,http://www.nas147.myds.me:8888/udp/239.253.43.45:5146
汕头经济生活,http://www.nas147.myds.me:8888/udp/239.253.43.43:5146
汕头经济生活高清,http://www.nas147.myds.me:8888/udp/239.77.1.131:5146
汕头经济生活高清,http://www.nas147.myds.me:8888/udp/239.253.43.46:5146
汕头文旅体育,http://www.nas147.myds.me:8888/udp/239.253.43.44:5146
汕头文旅体育高清,http://www.nas147.myds.me:8888/udp/239.77.1.132:5146
汕头文旅体育高清,http://www.nas147.myds.me:8888/udp/239.253.43.47:5146
佛山公共,http://www.nas147.myds.me:8888/udp/239.253.43.48:5146
佛山公共高清,http://www.nas147.myds.me:8888/udp/239.253.43.53:5146
佛山南海,http://www.nas147.myds.me:8888/udp/239.253.43.49:5146
佛山南海,http://www.nas147.myds.me:8888/udp/239.77.0.236:5146
佛山南海高清,http://www.nas147.myds.me:8888/udp/239.253.43.54:5146
佛山顺德,http://www.nas147.myds.me:8888/udp/239.253.43.50:5146
佛山顺德高清,http://www.nas147.myds.me:8888/udp/239.253.43.55:5146
佛山影视,http://www.nas147.myds.me:8888/udp/239.253.43.51:5146
佛山影视高清,http://www.nas147.myds.me:8888/udp/239.253.43.56:5146
佛山综合,http://www.nas147.myds.me:8888/udp/239.253.43.52:5146
佛山综合高清,http://www.nas147.myds.me:8888/udp/239.253.43.57:5146
东莞新闻综合,http://www.nas147.myds.me:8888/udp/239.253.43.102:5146
东莞新闻综合高清,http://www.nas147.myds.me:8888/udp/239.253.43.104:5146
东莞生活资讯,http://www.nas147.myds.me:8888/udp/239.253.43.103:5146
东莞生活资讯高清,http://www.nas147.myds.me:8888/udp/239.253.43.105:5146
中山综合,http://www.nas147.myds.me:8888/udp/239.253.43.59:5146
中山综合高清,http://www.nas147.myds.me:8888/udp/239.253.43.62:5146
香山文化,http://www.nas147.myds.me:8888/udp/239.253.43.60:5146
香山文化高清,http://www.nas147.myds.me:8888/udp/239.253.43.63:5146
中山教育,http://www.nas147.myds.me:8888/udp/239.253.43.61:5146
中山教育高清,http://www.nas147.myds.me:8888/udp/239.253.43.64:5146
徐闻综合高清,http://www.nas147.myds.me:8888/udp/239.253.43.112:5146

广东卫视,http://14.29.76.30:9901/tsfile/live/0125_1.m3u8
广东新闻,http://14.29.76.30:9901/tsfile/live/1001_1.m3u8
广东影视,http://14.29.76.30:9901/tsfile/live/1002_1.m3u8
广东珠江,http://14.29.76.30:9901/tsfile/live/1003_1.m3u8
广东少儿,http://14.29.76.30:9901/tsfile/live/1021_1.m3u8
贵州卫视,http://14.29.76.30:9901/tsfile/live/0120_1.m3u8
河北卫视,http://14.29.76.30:9901/tsfile/live/0117_1.m3u8
安徽卫视,http://14.29.76.30:9901/tsfile/live/0130_1.m3u8
东方卫视,http://14.29.76.30:9901/tsfile/live/0107_1.m3u8
甘肃卫视,http://14.29.76.30:9901/tsfile/live/0141_1.m3u8
河南卫视,http://14.29.76.30:9901/tsfile/live/0139_1.m3u8
湖北卫视,http://14.29.76.30:9901/tsfile/live/0132_1.m3u8
湖南卫视,http://14.29.76.30:9901/tsfile/live/0128_1.m3u8
江苏卫视,http://14.29.76.30:9901/tsfile/live/0127_1.m3u8
金鹰卡通,http://14.29.76.30:9901/tsfile/live/1005_1.m3u8
经典电影,http://14.29.76.30:9901/tsfile/live/1006_1.m3u8
辽宁卫视,http://14.29.76.30:9901/tsfile/live/0121_1.m3u8
宁夏卫视,http://14.29.76.30:9901/tsfile/live/0112_1.m3u8
青海卫视,http://14.29.76.30:9901/tsfile/live/0140_1.m3u8
厦门卫视,http://14.29.76.30:9901/tsfile/live/0129_1.m3u8
山东卫视,http://14.29.76.30:9901/tsfile/live/0131_1.m3u8
山西卫视,http://14.29.76.30:9901/tsfile/live/0118_1.m3u8
陕西卫视,http://14.29.76.30:9901/tsfile/live/0136_1.m3u8
深圳卫视,http://14.29.76.30:9901/tsfile/live/0126_1.m3u8
四川卫视,http://14.29.76.30:9901/tsfile/live/0123_1.m3u8
云南卫视,http://14.29.76.30:9901/tsfile/live/0119_1.m3u8
浙江卫视,http://14.29.76.30:9901/tsfile/live/0124_1.m3u8
重庆卫视,http://14.29.76.30:9901/tsfile/live/0142_1.m3u8

📡天津专线👉联通,#genre#
天津卫视,http://60.27.20.217:4022/udp/225.1.1.111:5002
天津新闻,http://60.27.20.217:4022/udp/225.1.1.130:5002
天津文艺,http://60.27.20.217:4022/udp/225.1.1.131:5002
天津影视,http://60.27.20.217:4022/udp/225.1.1.149:5002
天津都市,http://60.27.20.217:4022/udp/225.1.1.128:5002
天津体育,http://60.27.20.217:4022/udp/225.1.1.122:5002
天津科教,http://60.27.20.217:4022/udp/225.1.1.129:5002
天津少儿,http://60.27.20.217:4022/udp/225.1.1.125:5002
天津购物,http://60.27.20.217:4022/udp/225.1.1.151:5002
天津IPTV,http://60.27.20.217:4022/udp/225.1.2.123:5002
安徽卫视,http://60.27.20.217:4022/udp/225.1.1.127:5002
北京卫视,http://60.27.20.217:4022/udp/225.1.1.113:5002
东方卫视,http://60.27.20.217:4022/udp/225.1.2.31:5002
甘肃卫视,http://60.27.20.217:4022/udp/225.1.1.30:5002
广东卫视,http://60.27.20.217:4022/udp/225.1.1.116:5002
深圳卫视,http://60.27.20.217:4022/udp/225.1.1.117:5002
贵州卫视,http://60.27.20.217:4022/udp/225.1.2.28:5002
海南卫视,http://60.27.20.217:4022/udp/225.1.2.82:5002
三沙卫视,http://60.27.20.217:4022/udp/225.1.2.181:5002
河南卫视,http://60.27.20.217:4022/udp/225.1.2.61:5002
黑龙江卫视,http://60.27.20.217:4022/udp/225.1.1.115:5002
湖北卫视,http://60.27.20.217:4022/udp/225.1.1.147:5002
湖南卫视,http://60.27.20.217:4022/udp/225.1.1.114:5002
吉林卫视,http://60.27.20.217:4022/udp/225.1.2.26:5002
江苏卫视,http://60.27.20.217:4022/udp/225.1.1.126:5002
江西卫视,http://60.27.20.217:4022/udp/225.1.2.29:5002
辽宁卫视,http://60.27.20.217:4022/udp/225.1.1.154:5002
内蒙古卫视,http://60.27.20.217:4022/udp/225.1.1.32:5002
宁夏卫视,http://60.27.20.217:4022/udp/225.1.1.56:5002
青海卫视,http://60.27.20.217:4022/udp/225.1.1.54:5002
山西卫视,http://60.27.20.217:4022/udp/225.1.1.50:5002
陕西卫视,http://60.27.20.217:4022/udp/225.1.1.41:5002
四川卫视,http://60.27.20.217:4022/udp/225.1.1.123:5002
西藏卫视,http://60.27.20.217:4022/udp/225.1.1.51:5002
新疆卫视,http://60.27.20.217:4022/udp/225.1.1.35:5002
兵团卫视,http://60.27.20.217:4022/udp/225.1.1.57:5002
广西卫视,http://60.27.20.217:4022/udp/225.1.2.81:5002
云南卫视,http://60.27.20.217:4022/udp/225.1.1.61:5002
浙江卫视,http://60.27.20.217:4022/udp/225.1.1.112:5002
重庆卫视,http://60.27.20.217:4022/udp/225.1.1.155:5002
河北卫视,http://60.27.20.217:4022/udp/225.1.2.27:5002
保定卫视,http://60.27.20.217:4022/udp/225.1.1.83:5002
山东教育卫视,http://60.27.20.217:4022/udp/225.1.2.118:5002
河东卫视,http://60.27.20.217:4022/udp/225.1.2.2:5002
河西卫视,http://60.27.20.217:4022/udp/225.1.2.4:5002
蓟州卫视,http://60.27.20.217:4022/udp/225.1.1.82:5002
静海卫视,http://60.27.20.217:4022/udp/225.1.1.110:5002
滨海1,http://60.27.20.217:4022/udp/225.1.2.7:5002
滨海2,http://60.27.20.217:4022/udp/225.1.2.8:5002
大港油田企业,http://60.27.20.217:4022/udp/225.1.2.14:5002
4K私享家,http://60.27.20.217:4022/udp/225.1.1.156:5002
4K影视,http://60.27.20.217:4022/udp/225.1.2.190:5002
CETV早期教育,http://60.27.20.217:4022/udp/225.1.2.207:5002
CGTN,http://60.27.20.217:4022/udp/225.1.1.27:5002
CGTN纪录,http://60.27.20.217:4022/udp/225.1.1.55:5002
CHC动作电影,http://60.27.20.217:4022/udp/225.1.1.215:5002
CHC高清电影,http://60.27.20.217:4022/udp/225.1.1.214:5002
CHC家庭影院,http://60.27.20.217:4022/udp/225.1.1.213:5002
FTV足球,http://60.27.20.217:4022/udp/225.1.2.83:5002
梨园频道,http://60.27.20.217:4022/udp/225.1.2.104:5002
每日影院,http://60.27.20.217:4022/udp/225.1.2.57:5002
魅力足球,http://60.27.20.217:4022/udp/225.1.1.137:5002
先锋乒羽,http://60.27.20.217:4022/udp/225.1.1.219:5002

📡上海专线👉电信,#genre#
上海新闻,http://58.41.130.63:8686/udp/239.45.3.209:5140?$上海电信主力线
上海教育,http://58.41.130.63:8686/udp/239.45.3.122:5140?$上海电信主力线
上海都市,http://58.41.130.63:8686/udp/239.45.3.236:5140?$上海电信主力线
上视外语,http://58.41.130.63:8686/udp/239.45.1.127:5140?$上海电信主力线
东方影视,http://58.41.130.63:8686/udp/239.45.3.237:5140?$上海电信主力线
东方财经,http://58.41.130.63:8686/udp/239.45.1.119:5140?$上海电信主力线
五星体育,http://58.41.130.63:8686/udp/239.45.3.210:5140?$上海电信主力线
第一财经,http://58.41.130.63:8686/udp/239.45.3.211:5140?$上海电信主力线
都市剧场,http://58.41.130.63:8686/udp/239.45.3.136:5140?$上海电信主力线
嘉定频道,http://58.41.130.63:8686/udp/239.45.3.185:5140?$上海电信主力线
崇明电视,http://58.41.130.63:8686/udp/239.45.1.54:5140?$上海电信主力线
浦东频道,http://58.41.130.63:8686/udp/239.45.3.248:5140?$上海电信主力线
上海新闻,http://www.17888.fun:10000/udp/239.45.3.209:5140?$上海电信备线3
上海都市,http://www.17888.fun:10000/udp/239.45.3.236:5140?$上海电信备线3
上视外语,http://www.17888.fun:10000/udp/239.45.1.127:5140?$上海电信备线3
上海教育,http://www.17888.fun:10000/udp/239.45.3.122:5140?$上海电信备线3
东方影视,http://www.17888.fun:10000/udp/239.45.3.237:5140?$上海电信备线3
五星体育,http://www.17888.fun:10000/udp/239.45.3.210:5140?$上海电信备线3
欢笑剧场,http://www.17888.fun:10000/udp/239.45.3.196:5140?$上海电信备线3
都市剧场,http://www.17888.fun:10000/udp/239.45.3.136:5140?$上海电信备线3
第一财经,http://www.17888.fun:10000/udp/239.45.3.211:5140?$上海电信备线3
嘉定频道,http://www.17888.fun:10000/udp/239.45.3.185:5140?$上海电信备线3
崇明电视,http://www.17888.fun:10000/udp/239.45.1.54:5140?$上海电信备线3
浦东频道,http://www.17888.fun:10000/udp/239.45.3.248:5140?$上海电信备线3

📡重庆专线👉电信,#genre#

重庆新闻,http://home.eayx.top:6666/rtp/235.254.196.199:7980?$重庆电信备线1
重庆社会,http://home.eayx.top:6666/rtp/235.254.198.181:7980?$重庆电信备线1
重庆少儿,http://home.eayx.top:6666/rtp/235.254.196.214:1128?$重庆电信备线1
重庆影视,http://home.eayx.top:6666/rtp/235.254.198.180:7980?$重庆电信备线1
重庆文体,http://home.eayx.top:6666/rtp/235.254.198.187:7980?$重庆电信备线1
重庆新农村,http://home.eayx.top:6666/rtp/235.254.198.186:7980?$重庆电信备线1
重庆时尚,http://home.eayx.top:6666/rtp/235.254.198.182:7980?$重庆电信备线1
重庆科教,http://home.eayx.top:6666/rtp/235.254.196.215:1132?$重庆电信备线1
重庆移动,http://home.eayx.top:6666/rtp/235.254.196.217:1140?$重庆电信备线1
重广融媒,http://home.eayx.top:6666/rtp/235.254.196.218:1146?$重庆电信备线1
开州综合,http://home.eayx.top:6666/rtp/235.254.198.145:1870?$重庆电信备线1

重庆卫视,http://125.80.154.252:8003/rtp/235.254.196.249:1268?$重庆电信主力线
重庆新闻,http://125.80.154.252:8003/rtp/235.254.196.199:7980?$重庆电信主力线
重庆社会,http://125.80.154.252:8003/rtp/235.254.198.181:7980?$重庆电信主力线
重庆少儿,http://125.80.154.252:8003/rtp/235.254.196.214:1128?$重庆电信主力线
重庆影视,http://125.80.154.252:8003/rtp/235.254.198.180:7980?$重庆电信主力线
重庆文体,http://125.80.154.252:8003/rtp/235.254.198.187:7980?$重庆电信主力线
重庆新农村,http://125.80.154.252:8003/rtp/235.254.198.186:7980?$重庆电信主力线
重庆时尚,http://125.80.154.252:8003/rtp/235.254.198.182:7980?$重庆电信主力线
重庆科教,http://125.80.154.252:8003/rtp/235.254.196.215:1132?$重庆电信主力线
重庆移动,http://125.80.154.252:8003/rtp/235.254.196.217:1140?$重庆电信主力线
重广融媒,http://125.80.154.252:8003/rtp/235.254.196.218:1146?$重庆电信主力线
开州综合,http://125.80.154.252:8003/rtp/235.254.198.145:1870?$重庆电信主力线

重庆卫视,http://220.192.12.20:8003/udp/225.0.4.187:7980?$重庆联通备线1
重庆新闻,http://220.192.12.20:8003/udp/225.0.4.188:7980?$重庆联通备线1
重庆社会,http://220.192.12.20:8003/udp/225.0.4.190:7980?$重庆联通备线1
重庆少儿,http://220.192.12.20:8003/udp/225.0.4.191:7980?$重庆联通备线1
重庆影视,http://220.192.12.20:8003/udp/225.0.4.192:7980?$重庆联通备线1
重庆文体,http://220.192.12.20:8003/udp/225.0.4.194:7980?$重庆联通备线1
重庆新农村,http://220.192.12.20:8003/udp/225.0.4.189:7980?$重庆联通备线1
重庆时尚,http://220.192.12.20:8003/udp/225.0.4.196:7980?$重庆联通备线1
重庆科教,http://220.192.12.20:8003/udp/225.0.4.193:7980?$重庆联通备线1
重庆移动,http://220.192.12.20:8003/udp/225.0.4.215:7980?$重庆联通备线1

📡福建专线👉电信,#genre#
东南卫视,http://117.27.190.42:9998/tsfile/live/23281_1.m3u8
厦门卫视,http://117.27.190.42:9998/tsfile/live/23282_1.m3u8
海峡卫视,http://117.27.190.42:9998/tsfile/live/23283_1.m3u8
福建综合,http://117.27.190.42:9998/tsfile/live/23284_1.m3u8
福建公共,http://117.27.190.42:9998/tsfile/live/23285_1.m3u8
福建新闻,http://117.27.190.42:9998/tsfile/live/23286_1.m3u8
福建电视剧,http://117.27.190.42:9998/tsfile/live/23287_1.m3u8
福建旅游,http://117.27.190.42:9998/tsfile/live/23288_1.m3u8
福建经济,http://117.27.190.42:9998/tsfile/live/23289_1.m3u8
福建少儿,http://117.27.190.42:9998/tsfile/live/23290_1.m3u8
福建文体,http://117.27.190.42:9998/tsfile/live/23291_1.m3u8
福建教育,http://117.27.190.42:9998/tsfile/live/23292_1.m3u8
厦门-1,http://117.27.190.42:9998/tsfile/live/23293_1.m3u8
厦门-2,http://117.27.190.42:9998/tsfile/live/23294_1.m3u8
南平综合,http://117.27.190.42:9998/tsfile/live/23295_1.m3u8
宁德综合,http://117.27.190.42:9998/tsfile/live/23296_1.m3u8
龙岩综合,http://117.27.190.42:9998/tsfile/live/23297_1.m3u8
三明综合,http://117.27.190.42:9998/tsfile/live/23298_1.m3u8
平潭综合,http://117.27.190.42:9998/tsfile/live/23299_1.m3u8
泉州综合,http://117.27.190.42:9998/tsfile/live/23300_1.m3u8
福州综合,http://117.27.190.42:9998/tsfile/live/23301_1.m3u8
莆田综合,http://117.27.190.42:9998/tsfile/live/23302_1.m3u8
漳州综合,http://117.27.190.42:9998/tsfile/live/23303_1.m3u8
三沙卫视,http://117.27.190.42:9998/tsfile/live/23250_1.m3u8
云南卫视,http://117.27.190.42:9998/tsfile/live/23251_1.m3u8
贵州卫视,http://117.27.190.42:9998/tsfile/live/23252_1.m3u8
辽宁卫视,http://117.27.190.42:9998/tsfile/live/23253_1.m3u8
重庆卫视,http://117.27.190.42:9998/tsfile/live/23254_1.m3u8
青海卫视,http://117.27.190.42:9998/tsfile/live/23255_1.m3u8
黑龙江卫视,http://117.27.190.42:9998/tsfile/live/23256_1.m3u8
北京卫视,http://117.27.190.42:9998/tsfile/live/23257_1.m3u8
吉林卫视,http://117.27.190.42:9998/tsfile/live/23258_1.m3u8
天津卫视,http://117.27.190.42:9998/tsfile/live/23259_1.m3u8
四川卫视,http://117.27.190.42:9998/tsfile/live/23260_1.m3u8
安徽卫视,http://117.27.190.42:9998/tsfile/live/23262_1.m3u8
山东卫视,http://117.27.190.42:9998/tsfile/live/23263_1.m3u8
江苏卫视,http://117.27.190.42:9998/tsfile/live/23264_1.m3u8
江西卫视,http://117.27.190.42:9998/tsfile/live/23265_1.m3u8
河北卫视,http://117.27.190.42:9998/tsfile/live/23266_1.m3u8
河南卫视,http://117.27.190.42:9998/tsfile/live/23267_1.m3u8
东方卫视,http://117.27.190.42:9998/tsfile/live/23268_1.m3u8
广西卫视,http://117.27.190.42:9998/tsfile/live/23269_1.m3u8
广东卫视,http://117.27.190.42:9998/tsfile/live/23270_1.m3u8
浙江卫视,http://117.27.190.42:9998/tsfile/live/23271_1.m3u8
海南卫视,http://117.27.190.42:9998/tsfile/live/23273_1.m3u8
深圳卫视,http://117.27.190.42:9998/tsfile/live/23274_1.m3u8
湖北卫视,http://117.27.190.42:9998/tsfile/live/23275_1.m3u8
湖南卫视,http://117.27.190.42:9998/tsfile/live/23276_1.m3u8
甘肃卫视,http://117.27.190.42:9998/tsfile/live/23277_1.m3u8
金鹰纪实,http://117.27.190.42:9998/tsfile/live/23278_1.m3u8
凤凰资讯,http://117.27.190.42:9998/tsfile/live/23279_1.m3u8
凤凰中文,http://117.27.190.42:9998/tsfile/live/23280_1.m3u8

📡广西专线👉电信,#genre#
广西卫视,http://171.107.72.49:4000/udp/239.81.0.107:4056?$广西电信主力线
广西新闻,http://171.107.72.49:4000/rtp/239.81.0.248:4056?$广西电信主力线
广西都市,http://171.107.72.49:4000/rtp/239.81.0.247:4056?$广西电信主力线
广西综艺,http://171.107.72.49:4000/rtp/239.81.0.214:4056?$广西电信主力线
广西影视,http://171.107.72.49:4000/rtp/239.81.0.250:4056?$广西电信主力线
广西国际,http://171.107.72.49:4000/rtp/239.81.0.008:4056?$广西电信主力线
广西移动,http://171.107.72.49:4000/rtp/239.81.0.010:4056?$广西电信主力线
南宁新闻,http://171.107.72.49:4000/rtp/239.81.0.241:4056?$广西电信主力线
南宁公共,http://171.107.72.49:4000/rtp/239.81.0.141:4056?$广西电信主力线
南宁影视,http://171.107.72.49:4000/rtp/239.81.0.140:4056?$广西电信主力线
南宁文旅,http://171.107.72.49:4000/rtp/239.81.0.139:4056?$广西电信主力线
北海新闻,http://171.107.72.49:4000/rtp/239.81.0.154:4056?$广西电信主力线
崇左综合,http://171.107.72.49:4000/rtp/239.81.0.171:4056?$广西电信主力线
来宾综合,http://171.107.72.49:4000/rtp/239.81.0.173:4056?$广西电信主力线
柳州新闻,http://171.107.72.49:4000/rtp/239.81.0.175:4056?$广西电信主力线
桂林新闻,http://171.107.72.49:4000/rtp/239.81.0.174:4056?$广西电信主力线
梧州新闻,http://171.107.72.49:4000/rtp/239.81.0.176:4056?$广西电信主力线
河池新闻,http://171.107.72.49:4000/rtp/239.81.0.168:4056?$广西电信主力线
玉林新闻,http://171.107.72.49:4000/rtp/239.81.0.177:4056?$广西电信主力线
百色综合,http://171.107.72.49:4000/rtp/239.81.0.150:4056?$广西电信主力线
贵港新闻,http://171.107.72.49:4000/rtp/239.81.0.172:4056?$广西电信主力线
贺州综合,http://171.107.72.49:4000/rtp/239.81.0.163:4056?$广西电信主力线
钦州综合,http://171.107.72.49:4000/rtp/239.81.0.164:4056?$广西电信主力线
防城港新闻,http://171.107.72.49:4000/rtp/239.81.0.151:4056?$广西电信主力线

广西卫视,http://113.13.173.215:6666/udp/239.81.0.107:4056?$广西电信备线1
广西新闻,http://113.13.173.215:6666/udp/239.81.0.248:4056?$广西电信备线1
广西都市,http://113.13.173.215:6666/udp/239.81.0.247:4056?$广西电信备线1
广西综艺,http://113.13.173.215:6666/udp/239.81.0.214:4056?$广西电信备线1
广西影视,http://113.13.173.215:6666/udp/239.81.0.250:4056?$广西电信备线1
广西国际,http://113.13.173.215:6666/udp/239.81.0.8:4056?$广西电信备线1
南宁公共,http://113.13.173.215:6666/udp/239.81.0.141:4056?$广西电信备线1
南宁影视,http://113.13.173.215:6666/udp/239.81.0.140:4056?$广西电信备线1
南宁文旅,http://113.13.173.215:6666/udp/239.81.0.139:4056?$广西电信备线1
北海新闻,http://113.13.173.215:6666/udp/239.81.0.136:4056?$广西电信备线1
玉林新闻,http://113.13.173.215:6666/udp/239.81.0.138:4056?$广西电信备线1
百色综合,http://113.13.173.215:6666/udp/239.81.0.150:4056?$广西电信备线1
